record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
0ddae15b272e36,Single Family,,285000.0,Mid-Market ($250-350K),125.16,2277.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),4,2,1,,,4BR / 2BA,1968,58,Mature (51-100 yrs),0,"If backyard privacy and a move-in ready feel are at the top of your list, this one deserves a look. This updated home offers the space, improvements, and setting buyers are looking for. The bright and airy main level is filled with beautiful natural light from the back of the home. The kitchen features black stainless steel appliances, ample countertop space, and room for a dining table. The main level also includes 3 bedrooms, a full bathroom, and comfortable living room. The walkout lower level adds flexibility with a spacious family room, 4th bedroom, half bath, laundry room, and plenty of storage. Sellers have completed several thoughtful updates including a fully fenced backyard, fresh paint throughout the entire home, new carpet upstairs in February 2026, updated garage door openers and keypad, mudded and painted garage interior, all new main-level doors, and white trim. This property also includes a storage shed, extra parking pad, and generator plug, making it a standout option. Schedule your private tour today.",166,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
ace2c25af3d78e,Single Family,,475000.0,Upper-Mid ($350-500K),265.07,1792.0,169884.0,Acreage (1-5 acres),4,2,2,2,2,4BR / 2BA,1910,116,Historic (100+ yrs),0,"Discover peaceful country living just steps from Winterset's city limits with this beautifully updated acreage. The property is exceptionally neat and well-kept, offering the perfect blend of rural charm and modern convenience. The home features several modern upgrades. Inside, enjoy a a beautiful kitchen with farmhouse charm, quaint dining & living areas, 4 bedrooms and 2 baths.The barn is ready for work or recreation and the outbuildings are equally impressive. This property offers an ideal setting just outside town. Move-in ready and beautifully modernized, it's a rare find near Winterset.",90,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1f88ec62dd0366,Single Family,,450000.0,Upper-Mid ($350-500K),261.32,1722.0,10672.0,Standard (3K-10.9K sqft / <0.25ac),4,3,2,3,1,4BR / 3BA,2001,25,Modern (11-25 yrs),0,"Enjoy this updated Ankeny ranch backing to a peaceful pond in the highly desirable Boulder Brook neighborhood! The main level features two bedrooms, including a spacious primary suite with dual sinks, granite countertops, walk-in closet, and a private bath with clawfoot tub and separate shower. The front bedroom also offers a walk-in closet and sits near a full hallway bathroom. The kitchen includes granite countertops, a corner bar, pantry, and flows into the living room with brick fireplace, sunroom, and out to the composite deck with stairs- perfect for everyday living and entertaining. The walkout lower level offers a large family room, two additional bedrooms with walk-in closets, a 3/4 bathroom, and a storage room with utility sink. You'll appreciate the fresh paint, new lighting, newer Andersen windows and roof, gutter guards and laundry room with extra storage. Fully fenced backyard, pond views, and an oversized 3-car garage with utility sink and central vac rough-in complete the home. Schedule your showing today!",162,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
68aa786339b85d,Single Family,,65000.0,Entry (<$100K),77.2,842.0,4792.0,Standard (3K-10.9K sqft / <0.25ac),2,1,1,,1,2BR / 1BA,1900,126,Historic (100+ yrs),0,"Opportunity awaits at 1330 W 7th Street in Davenport, Iowa! This single-family home offers approximately 842 square feet of living space with 2 bedrooms and 1+ bathrooms, providing a functional layout with strong potential. Situated on a generous lot with a large, fenced-in backyard, this property offers excellent outdoor space-perfect for tenants, pets, or future improvements. The added yard space creates additional appeal for renters and long-term value for investors. Whether you're looking to expand your portfolio or secure an affordable entry point into real estate, this property presents a great investment opportunity. With solid rental potential and the ability to maximize ROI, it's an ideal candidate for a cash-flowing rental.",111,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5d5f1bbf0be448,Land,,80000.0,Entry (<$100K),,,205168.0,Acreage (1-5 acres),,,,,,Unknown,,,Unknown,0,"Come explore this beautiful 5-acre property, the perfect spot to build your dream home or a private getaway retreat. Tucked away in a peaceful, wooded setting just off HWY T23, you'll enjoy the convenience of an easy drive into town while still feeling worlds away. Surrounded by mature trees and nestled off the beaten path, this property strikes the perfect balance of seclusion and natural beauty. A previous home once stood here, so water and electricity are already on site-making it easier to bring your vision to life. Whether you're [Redacted License] of a quiet escape, room for recreation, a hunting retreat, or your future forever home, this land offers endless possibilities. Enjoy the sounds of nature, the wooded landscape, and the freedom to create a space that's uniquely yours-all just minutes from Bussey.",134,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1025de1382413b,Single Family,,313000.0,Mid-Market ($250-350K),117.4,2666.0,113692.0,Acreage (1-5 acres),4,2,1,3,2,4BR / 2BA,1900,126,Historic (100+ yrs),0,"?Price Reduced - A Cozy Country Story Waiting to Be Yours? Imagine pulling into your driveway after a long day, greeted by open skies, peaceful surroundings, and the welcoming charm of this beautiful two-story country home resting on 2.61 serene acres. From the moment you arrive, this property invites you to slow down, breathe deeply, and truly feel at home. Inside, you'll find four spacious bedrooms and two comfortable, well-appointed bathrooms, offering plenty of room for family, guests, and all of life's special moments. Whether it's laughter echoing through the halls, holiday gatherings, or quiet evenings spent together, this home is designed to hold memories that last a lifetime. The heart of this property may just be the gorgeous wrap-around porch - the perfect place to begin your mornings with a warm cup of coffee as the sun rises over the countryside, or to wind down in the evenings while listening to the gentle sounds of nature and watching the sunset paint the sky. Thoughtful updates bring peace of mind and modern convenience, including updated electrical, a new septic system, and newer carpeting, allowing you to simply move in and start enjoying the comforts of country living. Here, you can enjoy the quiet beauty of rural life while still being close enough to everyday conveniences. This isn't just a home - it's a place where life feels a little slower, a little sweeter, and filled with moments worth savoring. ? Come experience the warmth and charm for yours",248,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
537566e1c8f5df,Land,,10000.0,Entry (<$100K),,,6621.0,Standard (3K-10.9K sqft / <0.25ac),,,,,,Unknown,,,Unknown,0,"This Lot was a 24 hours sale and already have an accepted offer. [Redacted Contact] sale this listing in a package, with a house at [Redacted Address] and a two story house at [Redacted Address]. Tenants lives in the units [Redacted Contact] a Back up offer. When accepted Offer you need to send your Earnest Money through TrustFunds link on MLS within 5 days.",64,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
6eec5b5a09e267,Single Family,,339900.0,Mid-Market ($250-350K),244.18,1392.0,9365.0,Standard (3K-10.9K sqft / <0.25ac),4,3,1,2,1,4BR / 3BA,1976,50,Established (26-50 yrs),0,"Don't miss this 4-bedroom, 3-bath walkout ranch offering 2,381 sq ft of finished living space. The spacious kitchen features a pantry, water purifier, and dining area with new LVP flooring, flowing seamlessly into the living room with a striking stone fireplace and deck access. The main level includes 3 bedrooms and 2 full baths, while the finished walkout lower level adds a 2nd stone fireplace, additional living space, a 4th bedroom, 3/4 bath, and a versatile bonus room. Recent updates include a NEW ROOF (2020), FURNACE AC (2019), and a water purifier for added convenience. Outdoors, enjoy a fenced backyard with mature trees, landscaping, a large deck, and a covered patio-perfect for entertaining or relaxing. All information obtained from [Redacted Contact].",121,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
7a4b50fd807fa2,Single Family,,89000.0,Entry (<$100K),81.5,1092.0,6534.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,,,3BR / 1BA,1910,116,Historic (100+ yrs),0,"This 3-bedroom, 1-bath home offers a great opportunity for buyers looking for an affordable, move-in ready space with room to make it their own. Recently updated with a fresh, clean feel, this home is functional and comfortable from day one. The property features an open backyard, perfect for outdoor activities, pets, or future improvements. No garage, but ample outdoor space and off-street parking options. A practical choice for first-time buyers, investors, or anyone seeking value and simplicity. [Redacted Contact] your showing!",81,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5e9dbb2c0ff748,Single Family,,230000.0,Mid-Entry ($150-250K),192.47,1195.0,216493.0,Acreage (1-5 acres),2,1,1,3,2,2BR / 1BA,1880,146,Historic (100+ yrs),1,"[Redacted Person]! Remodeled Acreage on the pavement within 2 miles of Lost Island Lake! This comfortable 2+ bedroom home has a main floor King-size bedroom + bathroom + laundry, along with a great living room & spacious kitchen. The upper level has a King-size bedroom & a large landing perfect for overflow sleepers or a 2nd social area. Brand new Furnace (2026) & electrical panel (2025), rural water, septic is up to date & comes with optional CRP land if you don't need the pasture area. The large garage is connected via a concrete patio just steps away and there is an above-ground pool and storage shed for those summer storage needs. The barn has a metal roof and some fencing to make it perfect for starting your little hobby farm.",131,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
